location_id,policy_period_id,location_number,address_line1,address_line2,city,state_code,zip_code,country_code,occupancy_type,building_value,contents_value
1516,1516,LOC001516,716 Main Street,,Kochi,KL,601517,US,UNDER_CONSTRUCTION,5672663.0,1443539.21
1517,1517,LOC001517,717 Main Street,,Delhi,DL,601518,IN,OWNER_OCCUPIED,5132191.56,295695.44
1518,1518,LOC001518,718 Main Street,Suite 19,Ahmedabad,GJ,601519,US,TENANT_OCCUPIED,11649511.25,4207279.8
1519,1519,LOC001519,719 Main Street,,Jaipur,RJ,601520,IN,VACANT,3495003.72,1836103.16
1520,1520,LOC001520,720 Main Street,,Kolkata,WB,601521,US,UNDER_CONSTRUCTION,8838316.17,1508019.77
1521,1521,LOC001521,721 Main Street,Suite 22,Chennai,TN,601522,IN,OWNER_OCCUPIED,13409394.41,3021066.86
1522,1522,LOC001522,722 Main Street,,Bengaluru,KA,601523,US,TENANT_OCCUPIED,4393658.61,177391.68
1523,1523,LOC001523,723 Main Street,,Mumbai,MH,601524,IN,VACANT,3831227.74,1494466.76
1524,1524,LOC001524,724 Main Street,Suite 25,Hyderabad,TS,601525,US,UNDER_CONSTRUCTION,2097753.85,4226656.92
1525,1525,LOC001525,725 Main Street,,Vijayawada,AP,601526,IN,OWNER_OCCUPIED,6512891.3,2017463.38
1526,1526,LOC001526,726 Main Street,,Kochi,KL,601527,US,TENANT_OCCUPIED,10037387.84,3322148.27
1527,1527,LOC001527,727 Main Street,Suite 28,Delhi,DL,601528,IN,VACANT,2277169.11,2743423.84
1528,1528,LOC001528,728 Main Street,,Ahmedabad,GJ,601529,US,UNDER_CONSTRUCTION,4105183.8,4433188.83
1529,1529,LOC001529,729 Main Street,,Jaipur,RJ,601530,IN,OWNER_OCCUPIED,7703332.47,2256587.59
1530,1530,LOC001530,730 Main Street,Suite 31,Kolkata,WB,601531,US,TENANT_OCCUPIED,5634271.35,2352036.88
1531,1531,LOC001531,731 Main Street,,Chennai,TN,601532,IN,VACANT,4911724.47,1379381.87
1532,1532,LOC001532,732 Main Street,,Bengaluru,KA,601533,US,UNDER_CONSTRUCTION,1701967.71,3773563.95
1533,1533,LOC001533,733 Main Street,Suite 34,Mumbai,MH,601534,IN,OWNER_OCCUPIED,13515634.95,474251.19
1534,1534,LOC001534,734 Main Street,,Hyderabad,TS,601535,US,TENANT_OCCUPIED,7203932.04,2730172.58
1535,1535,LOC001535,735 Main Street,,Vijayawada,AP,601536,IN,VACANT,19428757.97,2969145.89
1536,1536,LOC001536,736 Main Street,Suite 37,Kochi,KL,601537,US,UNDER_CONSTRUCTION,11295237.17,4211945.97
1537,1537,LOC001537,737 Main Street,,Delhi,DL,601538,IN,OWNER_OCCUPIED,16458901.69,2122228.77
1538,1538,LOC001538,738 Main Street,,Ahmedabad,GJ,601539,US,TENANT_OCCUPIED,10942531.03,4341125.37
1539,1539,LOC001539,739 Main Street,Suite 40,Jaipur,RJ,601540,IN,VACANT,9759075.57,4414186.65
1540,1540,LOC001540,740 Main Street,,Kolkata,WB,601541,US,UNDER_CONSTRUCTION,9787114.48,440827.5
1541,1541,LOC001541,741 Main Street,,Chennai,TN,601542,IN,OWNER_OCCUPIED,18104155.43,3585813.21
1542,1542,LOC001542,742 Main Street,Suite 43,Bengaluru,KA,601543,US,TENANT_OCCUPIED,10290978.67,4507252.55
1543,1543,LOC001543,743 Main Street,,Mumbai,MH,601544,IN,VACANT,16108781.57,3403797.68
1544,1544,LOC001544,744 Main Street,,Hyderabad,TS,601545,US,UNDER_CONSTRUCTION,12595325.73,645395.28
1545,1545,LOC001545,745 Main Street,Suite 46,Vijayawada,AP,601546,IN,OWNER_OCCUPIED,15265180.73,905750.92
1546,1546,LOC001546,746 Main Street,,Kochi,KL,601547,US,TENANT_OCCUPIED,19695175.81,4862216.15
1547,1547,LOC001547,747 Main Street,,Delhi,DL,601548,IN,VACANT,16264984.07,674620.69
1548,1548,LOC001548,748 Main Street,Suite 49,Ahmedabad,GJ,601549,US,UNDER_CONSTRUCTION,8755810.54,4941985.68
1549,1549,LOC001549,749 Main Street,,Jaipur,RJ,601550,IN,OWNER_OCCUPIED,8990168.29,4986482.67
1550,1550,LOC001550,750 Main Street,,Kolkata,WB,601551,US,TENANT_OCCUPIED,12730911.14,4178835.19
1551,1551,LOC001551,751 Main Street,Suite 2,Chennai,TN,601552,IN,VACANT,5528784.02,4558482.2
1552,1552,LOC001552,752 Main Street,,Bengaluru,KA,601553,US,UNDER_CONSTRUCTION,18326391.77,381709.17
1553,1553,LOC001553,753 Main Street,,Mumbai,MH,601554,IN,OWNER_OCCUPIED,8067933.48,2016907.22
1554,1554,LOC001554,754 Main Street,Suite 5,Hyderabad,TS,601555,US,TENANT_OCCUPIED,6859472.7,1417194.06
1555,1555,LOC001555,755 Main Street,,Vijayawada,AP,601556,IN,VACANT,9434065.03,4373657.95
1556,1556,LOC001556,756 Main Street,,Kochi,KL,601557,US,UNDER_CONSTRUCTION,15837737.46,3134136.75
1557,1557,LOC001557,757 Main Street,Suite 8,Delhi,DL,601558,IN,OWNER_OCCUPIED,10689959.2,2126989.48
1558,1558,LOC001558,758 Main Street,,Ahmedabad,GJ,601559,US,TENANT_OCCUPIED,8581626.78,783588.72
1559,1559,LOC001559,759 Main Street,,Jaipur,RJ,601560,IN,VACANT,11964715.6,3803968.07
1560,1560,LOC001560,760 Main Street,Suite 11,Kolkata,WB,601561,US,UNDER_CONSTRUCTION,18823174.71,4628394.43
1561,1561,LOC001561,761 Main Street,,Chennai,TN,601562,IN,OWNER_OCCUPIED,11472333.31,549902.69
1562,1562,LOC001562,762 Main Street,,Bengaluru,KA,601563,US,TENANT_OCCUPIED,6078810.65,2701385.73
1563,1563,LOC001563,763 Main Street,Suite 14,Mumbai,MH,601564,IN,VACANT,7205448.98,2083905.68
1564,1564,LOC001564,764 Main Street,,Hyderabad,TS,601565,US,UNDER_CONSTRUCTION,7969347.72,2453644.72
1565,1565,LOC001565,765 Main Street,,Vijayawada,AP,601566,IN,OWNER_OCCUPIED,12374761.96,235455.07
1566,1566,LOC001566,766 Main Street,Suite 17,Kochi,KL,601567,US,TENANT_OCCUPIED,5870575.77,762070.72
1567,1567,LOC001567,767 Main Street,,Delhi,DL,601568,IN,VACANT,12368777.65,3483623.2
1568,1568,LOC001568,768 Main Street,,Ahmedabad,GJ,601569,US,UNDER_CONSTRUCTION,1256259.38,4453392.36
1569,1569,LOC001569,769 Main Street,Suite 20,Jaipur,RJ,601570,IN,OWNER_OCCUPIED,6964134.48,1226017.5
1570,1570,LOC001570,770 Main Street,,Kolkata,WB,601571,US,TENANT_OCCUPIED,15042121.49,4608133.17
1571,1571,LOC001571,771 Main Street,,Chennai,TN,601572,IN,VACANT,17992111.56,150152.8
1572,1572,LOC001572,772 Main Street,Suite 23,Bengaluru,KA,601573,US,UNDER_CONSTRUCTION,16439025.54,1550122.02
1573,1573,LOC001573,773 Main Street,,Mumbai,MH,601574,IN,OWNER_OCCUPIED,5966759.74,2483515.11
1574,1574,LOC001574,774 Main Street,,Hyderabad,TS,601575,US,TENANT_OCCUPIED,14075565.47,536176.08
1575,1575,LOC001575,775 Main Street,Suite 26,Vijayawada,AP,601576,IN,VACANT,17443550.49,715208.33
1576,1576,LOC001576,776 Main Street,,Kochi,KL,601577,US,UNDER_CONSTRUCTION,19497278.78,2243397.54
1577,1577,LOC001577,777 Main Street,,Delhi,DL,601578,IN,OWNER_OCCUPIED,16603554.97,1383628.91
1578,1578,LOC001578,778 Main Street,Suite 29,Ahmedabad,GJ,601579,US,TENANT_OCCUPIED,8627068.19,3245496.32
1579,1579,LOC001579,779 Main Street,,Jaipur,RJ,601580,IN,VACANT,4164745.97,1096382.99
1580,1580,LOC001580,780 Main Street,,Kolkata,WB,601581,US,UNDER_CONSTRUCTION,16567403.97,3717676.75
1581,1581,LOC001581,781 Main Street,Suite 32,Chennai,TN,601582,IN,OWNER_OCCUPIED,15310119.26,4342585.4
1582,1582,LOC001582,782 Main Street,,Bengaluru,KA,601583,US,TENANT_OCCUPIED,16509839.15,2600585.03
1583,1583,LOC001583,783 Main Street,,Mumbai,MH,601584,IN,VACANT,3599962.63,1590059.31
1584,1584,LOC001584,784 Main Street,Suite 35,Hyderabad,TS,601585,US,UNDER_CONSTRUCTION,10382507.87,721466.61
1585,1585,LOC001585,785 Main Street,,Vijayawada,AP,601586,IN,OWNER_OCCUPIED,17100259.15,4402696.33
1586,1586,LOC001586,786 Main Street,,Kochi,KL,601587,US,TENANT_OCCUPIED,1064489.11,1004179.06
1587,1587,LOC001587,787 Main Street,Suite 38,Delhi,DL,601588,IN,VACANT,16742133.69,4193034.55
1588,1588,LOC001588,788 Main Street,,Ahmedabad,GJ,601589,US,UNDER_CONSTRUCTION,5365060.1,2309420.9
1589,1589,LOC001589,789 Main Street,,Jaipur,RJ,601590,IN,OWNER_OCCUPIED,18401605.85,3537938.03
1590,1590,LOC001590,790 Main Street,Suite 41,Kolkata,WB,601591,US,TENANT_OCCUPIED,5842561.22,4126356.14
1591,1591,LOC001591,791 Main Street,,Chennai,TN,601592,IN,VACANT,10349964.31,3195278.55
1592,1592,LOC001592,792 Main Street,,Bengaluru,KA,601593,US,UNDER_CONSTRUCTION,2915520.75,201287.8
1593,1593,LOC001593,793 Main Street,Suite 44,Mumbai,MH,601594,IN,OWNER_OCCUPIED,7763101.85,2990515.79
1594,1594,LOC001594,794 Main Street,,Hyderabad,TS,601595,US,TENANT_OCCUPIED,3962882.04,4358879.82
1595,1595,LOC001595,795 Main Street,,Vijayawada,AP,601596,IN,VACANT,11944164.84,1781311.51
1596,1596,LOC001596,796 Main Street,Suite 47,Kochi,KL,601597,US,UNDER_CONSTRUCTION,3688515.48,4477735.01
1597,1597,LOC001597,797 Main Street,,Delhi,DL,601598,IN,OWNER_OCCUPIED,15104742.12,3459810.16
1598,1598,LOC001598,798 Main Street,,Ahmedabad,GJ,601599,US,TENANT_OCCUPIED,6058852.84,1963500.07
1599,1599,LOC001599,799 Main Street,Suite 50,Jaipur,RJ,601600,IN,VACANT,3676694.41,2882677.4
1600,1600,LOC001600,800 Main Street,,Kolkata,WB,601601,US,UNDER_CONSTRUCTION,19315893.38,4292700.38
1601,1601,LOC001601,801 Main Street,,Chennai,TN,601602,IN,OWNER_OCCUPIED,13123907.89,3404591.47
1602,1602,LOC001602,802 Main Street,Suite 3,Bengaluru,KA,601603,US,TENANT_OCCUPIED,5747129.8,2077060.62
1603,1603,LOC001603,803 Main Street,,Mumbai,MH,601604,IN,VACANT,891020.97,3912503.14
1604,1604,LOC001604,804 Main Street,,Hyderabad,TS,601605,US,UNDER_CONSTRUCTION,15467668.2,94045.03
1605,1605,LOC001605,805 Main Street,Suite 6,Vijayawada,AP,601606,IN,OWNER_OCCUPIED,18274551.04,3254489.19
1606,1606,LOC001606,806 Main Street,,Kochi,KL,601607,US,TENANT_OCCUPIED,12222268.03,91895.45
1607,1607,LOC001607,807 Main Street,,Delhi,DL,601608,IN,VACANT,5421613.61,4035173.57
1608,1608,LOC001608,808 Main Street,Suite 9,Ahmedabad,GJ,601609,US,UNDER_CONSTRUCTION,6456464.12,4836770.99
1609,1609,LOC001609,809 Main Street,,Jaipur,RJ,601610,IN,OWNER_OCCUPIED,13033436.07,2147843.66
1610,1610,LOC001610,810 Main Street,,Kolkata,WB,601611,US,TENANT_OCCUPIED,7841271.32,1776110.54
1611,1611,LOC001611,811 Main Street,Suite 12,Chennai,TN,601612,IN,VACANT,5413974.83,2360155.18
1612,1612,LOC001612,812 Main Street,,Bengaluru,KA,601613,US,UNDER_CONSTRUCTION,13705325.05,4130338.57
1613,1613,LOC001613,813 Main Street,,Mumbai,MH,601614,IN,OWNER_OCCUPIED,8244474.53,556444.91
1614,1614,LOC001614,814 Main Street,Suite 15,Hyderabad,TS,601615,US,TENANT_OCCUPIED,10474517.49,3328659.49
1615,1615,LOC001615,815 Main Street,,Vijayawada,AP,601616,IN,VACANT,16944037.03,1902437.33
1616,1616,LOC001616,816 Main Street,,Kochi,KL,601617,US,UNDER_CONSTRUCTION,13123171.34,3064798.02
1617,1617,LOC001617,817 Main Street,Suite 18,Delhi,DL,601618,IN,OWNER_OCCUPIED,6320280.56,585117.43
1618,1618,LOC001618,818 Main Street,,Ahmedabad,GJ,601619,US,TENANT_OCCUPIED,1744822.55,4942386.78
1619,1619,LOC001619,819 Main Street,,Jaipur,RJ,601620,IN,VACANT,12991597.54,4314383.42
1620,1620,LOC001620,820 Main Street,Suite 21,Kolkata,WB,601621,US,UNDER_CONSTRUCTION,5592364.7,3569914.19
1621,1621,LOC001621,821 Main Street,,Chennai,TN,601622,IN,OWNER_OCCUPIED,17901289.05,1529016.0
1622,1622,LOC001622,822 Main Street,,Bengaluru,KA,601623,US,TENANT_OCCUPIED,3423621.28,3839098.22
1623,1623,LOC001623,823 Main Street,Suite 24,Mumbai,MH,601624,IN,VACANT,18043897.37,4036877.62
1624,1624,LOC001624,824 Main Street,,Hyderabad,TS,601625,US,UNDER_CONSTRUCTION,16146093.02,3020164.84
1625,1625,LOC001625,825 Main Street,,Vijayawada,AP,601626,IN,OWNER_OCCUPIED,13380341.31,3419740.96
1626,1626,LOC001626,826 Main Street,Suite 27,Kochi,KL,601627,US,TENANT_OCCUPIED,14565022.35,3294232.82
1627,1627,LOC001627,827 Main Street,,Delhi,DL,601628,IN,VACANT,19950647.44,1334160.05
1628,1628,LOC001628,828 Main Street,,Ahmedabad,GJ,601629,US,UNDER_CONSTRUCTION,8662030.88,1971960.86
1629,1629,LOC001629,829 Main Street,Suite 30,Jaipur,RJ,601630,IN,OWNER_OCCUPIED,1188720.59,3554941.35
1630,1630,LOC001630,830 Main Street,,Kolkata,WB,601631,US,TENANT_OCCUPIED,11654827.46,990080.04
1631,1631,LOC001631,831 Main Street,,Chennai,TN,601632,IN,VACANT,14667722.59,1150697.81
1632,1632,LOC001632,832 Main Street,Suite 33,Bengaluru,KA,601633,US,UNDER_CONSTRUCTION,10925384.48,3935240.42
1633,1633,LOC001633,833 Main Street,,Mumbai,MH,601634,IN,OWNER_OCCUPIED,18177266.86,3375748.96
1634,1634,LOC001634,834 Main Street,,Hyderabad,TS,601635,US,TENANT_OCCUPIED,10392639.68,4234825.26
1635,1635,LOC001635,835 Main Street,Suite 36,Vijayawada,AP,601636,IN,VACANT,16892454.54,4388649.18
1636,1636,LOC001636,836 Main Street,,Kochi,KL,601637,US,UNDER_CONSTRUCTION,4032149.23,533135.17
1637,1637,LOC001637,837 Main Street,,Delhi,DL,601638,IN,OWNER_OCCUPIED,2994910.72,1330326.66
1638,1638,LOC001638,838 Main Street,Suite 39,Ahmedabad,GJ,601639,US,TENANT_OCCUPIED,16262705.45,3826445.18
1639,1639,LOC001639,839 Main Street,,Jaipur,RJ,601640,IN,VACANT,4069832.96,3414576.23
1640,1640,LOC001640,840 Main Street,,Kolkata,WB,601641,US,UNDER_CONSTRUCTION,7044833.03,492034.12
1641,1641,LOC001641,841 Main Street,Suite 42,Chennai,TN,601642,IN,OWNER_OCCUPIED,7428026.22,3733839.15
1642,1642,LOC001642,842 Main Street,,Bengaluru,KA,601643,US,TENANT_OCCUPIED,6488162.79,3951047.66
1643,1643,LOC001643,843 Main Street,,Mumbai,MH,601644,IN,VACANT,6960684.17,1339768.22
1644,1644,LOC001644,844 Main Street,Suite 45,Hyderabad,TS,601645,US,UNDER_CONSTRUCTION,6233996.87,4263508.75
1645,1645,LOC001645,845 Main Street,,Vijayawada,AP,601646,IN,OWNER_OCCUPIED,9675463.07,4338647.18
1646,1646,LOC001646,846 Main Street,,Kochi,KL,601647,US,TENANT_OCCUPIED,11879705.08,4724289.87
1647,1647,LOC001647,847 Main Street,Suite 48,Delhi,DL,601648,IN,VACANT,1888706.88,4452659.0
1648,1648,LOC001648,848 Main Street,,Ahmedabad,GJ,601649,US,UNDER_CONSTRUCTION,10259308.8,4344113.89
1649,1649,LOC001649,849 Main Street,,Jaipur,RJ,601650,IN,OWNER_OCCUPIED,7942549.79,1526860.98
1650,1650,LOC001650,850 Main Street,Suite 1,Kolkata,WB,601651,US,TENANT_OCCUPIED,1554208.43,4278486.86
1651,1651,LOC001651,851 Main Street,,Chennai,TN,601652,IN,VACANT,3178622.55,1041468.12
1652,1652,LOC001652,852 Main Street,,Bengaluru,KA,601653,US,UNDER_CONSTRUCTION,8479241.01,2868547.76
1653,1653,LOC001653,853 Main Street,Suite 4,Mumbai,MH,601654,IN,OWNER_OCCUPIED,18179108.22,2314978.59
1654,1654,LOC001654,854 Main Street,,Hyderabad,TS,601655,US,TENANT_OCCUPIED,6669477.42,3592558.86
1655,1655,LOC001655,855 Main Street,,Vijayawada,AP,601656,IN,VACANT,15689352.96,2463525.19
1656,1656,LOC001656,856 Main Street,Suite 7,Kochi,KL,601657,US,UNDER_CONSTRUCTION,12805139.06,925280.12
1657,1657,LOC001657,857 Main Street,,Delhi,DL,601658,IN,OWNER_OCCUPIED,12872729.9,73331.83
1658,1658,LOC001658,858 Main Street,,Ahmedabad,GJ,601659,US,TENANT_OCCUPIED,5833793.31,3817906.74
1659,1659,LOC001659,859 Main Street,Suite 10,Jaipur,RJ,601660,IN,VACANT,3787812.25,3834194.49
1660,1660,LOC001660,860 Main Street,,Kolkata,WB,601661,US,UNDER_CONSTRUCTION,10046753.27,3829667.38
1661,1661,LOC001661,861 Main Street,,Chennai,TN,601662,IN,OWNER_OCCUPIED,2216806.2,3091674.71
1662,1662,LOC001662,862 Main Street,Suite 13,Bengaluru,KA,601663,US,TENANT_OCCUPIED,12853007.04,2046797.73
1663,1663,LOC001663,863 Main Street,,Mumbai,MH,601664,IN,VACANT,19323892.88,1947416.28
1664,1664,LOC001664,864 Main Street,,Hyderabad,TS,601665,US,UNDER_CONSTRUCTION,1235643.71,1037100.54
1665,1665,LOC001665,865 Main Street,Suite 16,Vijayawada,AP,601666,IN,OWNER_OCCUPIED,7775477.41,119681.74
1666,1666,LOC001666,866 Main Street,,Kochi,KL,601667,US,TENANT_OCCUPIED,6783156.11,4174481.9
1667,1667,LOC001667,867 Main Street,,Delhi,DL,601668,IN,VACANT,4216245.84,3399903.3
1668,1668,LOC001668,868 Main Street,Suite 19,Ahmedabad,GJ,601669,US,UNDER_CONSTRUCTION,12720395.11,1281674.46
1669,1669,LOC001669,869 Main Street,,Jaipur,RJ,601670,IN,OWNER_OCCUPIED,14023732.57,1754531.38
1670,1670,LOC001670,870 Main Street,,Kolkata,WB,601671,US,TENANT_OCCUPIED,3014150.61,1948574.86
1671,1671,LOC001671,871 Main Street,Suite 22,Chennai,TN,601672,IN,VACANT,11979078.42,876749.93
1672,1672,LOC001672,872 Main Street,,Bengaluru,KA,601673,US,UNDER_CONSTRUCTION,16564954.68,1526101.15
1673,1673,LOC001673,873 Main Street,,Mumbai,MH,601674,IN,OWNER_OCCUPIED,6171141.94,3652767.96
1674,1674,LOC001674,874 Main Street,Suite 25,Hyderabad,TS,601675,US,TENANT_OCCUPIED,12129213.41,1722284.0
1675,1675,LOC001675,875 Main Street,,Vijayawada,AP,601676,IN,VACANT,17815493.85,4977588.43
1676,1676,LOC001676,876 Main Street,,Kochi,KL,601677,US,UNDER_CONSTRUCTION,7183290.37,4511849.69
1677,1677,LOC001677,877 Main Street,Suite 28,Delhi,DL,601678,IN,OWNER_OCCUPIED,7505392.28,982708.87
1678,1678,LOC001678,878 Main Street,,Ahmedabad,GJ,601679,US,TENANT_OCCUPIED,18987644.9,4595116.77
1679,1679,LOC001679,879 Main Street,,Jaipur,RJ,601680,IN,VACANT,8366137.07,1180670.51
1680,1680,LOC001680,880 Main Street,Suite 31,Kolkata,WB,601681,US,UNDER_CONSTRUCTION,14679792.15,699468.59
1681,1681,LOC001681,881 Main Street,,Chennai,TN,601682,IN,OWNER_OCCUPIED,14814494.08,2968979.53
1682,1682,LOC001682,882 Main Street,,Bengaluru,KA,601683,US,TENANT_OCCUPIED,3795202.47,1864627.68
1683,1683,LOC001683,883 Main Street,Suite 34,Mumbai,MH,601684,IN,VACANT,13185537.41,234948.97
1684,1684,LOC001684,884 Main Street,,Hyderabad,TS,601685,US,UNDER_CONSTRUCTION,17592610.68,1316156.41
1685,1685,LOC001685,885 Main Street,,Vijayawada,AP,601686,IN,OWNER_OCCUPIED,10927301.97,290505.46
1686,1686,LOC001686,886 Main Street,Suite 37,Kochi,KL,601687,US,TENANT_OCCUPIED,19896264.56,3326751.08
1687,1687,LOC001687,887 Main Street,,Delhi,DL,601688,IN,VACANT,13244568.56,147721.74
1688,1688,LOC001688,888 Main Street,,Ahmedabad,GJ,601689,US,UNDER_CONSTRUCTION,13950120.09,2113039.05
1689,1689,LOC001689,889 Main Street,Suite 40,Jaipur,RJ,601690,IN,OWNER_OCCUPIED,7914948.38,2759047.8
1690,1690,LOC001690,890 Main Street,,Kolkata,WB,601691,US,TENANT_OCCUPIED,9750728.6,807979.14
1691,1691,LOC001691,891 Main Street,,Chennai,TN,601692,IN,VACANT,14056244.57,3170041.13
1692,1692,LOC001692,892 Main Street,Suite 43,Bengaluru,KA,601693,US,UNDER_CONSTRUCTION,6371770.87,3325239.65
1693,1693,LOC001693,893 Main Street,,Mumbai,MH,601694,IN,OWNER_OCCUPIED,13418417.83,1386386.89
1694,1694,LOC001694,894 Main Street,,Hyderabad,TS,601695,US,TENANT_OCCUPIED,12309869.57,728959.44
1695,1695,LOC001695,895 Main Street,Suite 46,Vijayawada,AP,601696,IN,VACANT,16697728.05,569325.47
1696,1696,LOC001696,896 Main Street,,Kochi,KL,601697,US,UNDER_CONSTRUCTION,14515941.38,632786.11
1697,1697,LOC001697,897 Main Street,,Delhi,DL,601698,IN,OWNER_OCCUPIED,2723244.78,576005.36
1698,1698,LOC001698,898 Main Street,Suite 49,Ahmedabad,GJ,601699,US,TENANT_OCCUPIED,4373609.9,1038759.46
1699,1699,LOC001699,899 Main Street,,Jaipur,RJ,601700,IN,VACANT,5628381.35,2639573.23
1700,1700,LOC001700,900 Main Street,,Kolkata,WB,601701,US,UNDER_CONSTRUCTION,4432627.2,3532011.91
1701,1701,LOC001701,901 Main Street,Suite 2,Chennai,TN,601702,IN,OWNER_OCCUPIED,6259348.42,245058.25
1702,1702,LOC001702,902 Main Street,,Bengaluru,KA,601703,US,TENANT_OCCUPIED,10178916.91,1078085.22
1703,1703,LOC001703,903 Main Street,,Mumbai,MH,601704,IN,VACANT,18695924.72,1686487.9
1704,1704,LOC001704,904 Main Street,Suite 5,Hyderabad,TS,601705,US,UNDER_CONSTRUCTION,553390.98,3374584.01
1705,1705,LOC001705,905 Main Street,,Vijayawada,AP,601706,IN,OWNER_OCCUPIED,18184160.86,4184399.22
1706,1706,LOC001706,906 Main Street,,Kochi,KL,601707,US,TENANT_OCCUPIED,13545927.64,788265.24
1707,1707,LOC001707,907 Main Street,Suite 8,Delhi,DL,601708,IN,VACANT,2256612.13,2582941.47
1708,1708,LOC001708,908 Main Street,,Ahmedabad,GJ,601709,US,UNDER_CONSTRUCTION,14609490.53,551387.87
1709,1709,LOC001709,909 Main Street,,Jaipur,RJ,601710,IN,OWNER_OCCUPIED,5489896.0,1194243.42
1710,1710,LOC001710,910 Main Street,Suite 11,Kolkata,WB,601711,US,TENANT_OCCUPIED,19778985.65,1515309.78
1711,1711,LOC001711,911 Main Street,,Chennai,TN,601712,IN,VACANT,9553408.47,544054.13
1712,1712,LOC001712,912 Main Street,,Bengaluru,KA,601713,US,UNDER_CONSTRUCTION,3906685.27,245250.37
1713,1713,LOC001713,913 Main Street,Suite 14,Mumbai,MH,601714,IN,OWNER_OCCUPIED,6166059.96,4017900.71
1714,1714,LOC001714,914 Main Street,,Hyderabad,TS,601715,US,TENANT_OCCUPIED,6597788.59,3705773.97
1715,1715,LOC001715,915 Main Street,,Vijayawada,AP,601716,IN,VACANT,2352470.17,3803109.82
1716,1716,LOC001716,916 Main Street,Suite 17,Kochi,KL,601717,US,UNDER_CONSTRUCTION,1394837.2,4267393.69
1717,1717,LOC001717,917 Main Street,,Delhi,DL,601718,IN,OWNER_OCCUPIED,13435423.04,894035.77
1718,1718,LOC001718,918 Main Street,,Ahmedabad,GJ,601719,US,TENANT_OCCUPIED,7471784.38,2216686.86
1719,1719,LOC001719,919 Main Street,Suite 20,Jaipur,RJ,601720,IN,VACANT,12625237.15,4398453.91
1720,1720,LOC001720,920 Main Street,,Kolkata,WB,601721,US,UNDER_CONSTRUCTION,2312550.65,4084073.23
1721,1721,LOC001721,921 Main Street,,Chennai,TN,601722,IN,OWNER_OCCUPIED,4065953.7,2033848.7
1722,1722,LOC001722,922 Main Street,Suite 23,Bengaluru,KA,601723,US,TENANT_OCCUPIED,19265043.64,1395573.8
1723,1723,LOC001723,923 Main Street,,Mumbai,MH,601724,IN,VACANT,8021452.05,4260824.31
1724,1724,LOC001724,924 Main Street,,Hyderabad,TS,601725,US,UNDER_CONSTRUCTION,16098032.39,3261790.1
1725,1725,LOC001725,925 Main Street,Suite 26,Vijayawada,AP,601726,IN,OWNER_OCCUPIED,16039736.36,609629.95
1726,1726,LOC001726,926 Main Street,,Kochi,KL,601727,US,TENANT_OCCUPIED,14075312.53,340299.66
1727,1727,LOC001727,927 Main Street,,Delhi,DL,601728,IN,VACANT,18878106.27,839007.22
1728,1728,LOC001728,928 Main Street,Suite 29,Ahmedabad,GJ,601729,US,UNDER_CONSTRUCTION,8612540.47,2974214.0
1729,1729,LOC001729,929 Main Street,,Jaipur,RJ,601730,IN,OWNER_OCCUPIED,16144163.29,3408046.02
1730,1730,LOC001730,930 Main Street,,Kolkata,WB,601731,US,TENANT_OCCUPIED,4034580.93,1929766.36
1731,1731,LOC001731,931 Main Street,Suite 32,Chennai,TN,601732,IN,VACANT,7492678.84,192640.34
1732,1732,LOC001732,932 Main Street,,Bengaluru,KA,601733,US,UNDER_CONSTRUCTION,13847050.6,4200755.56
1733,1733,LOC001733,933 Main Street,,Mumbai,MH,601734,IN,OWNER_OCCUPIED,19482169.31,696743.88
1734,1734,LOC001734,934 Main Street,Suite 35,Hyderabad,TS,601735,US,TENANT_OCCUPIED,18447760.72,609040.52
1735,1735,LOC001735,935 Main Street,,Vijayawada,AP,601736,IN,VACANT,8520043.14,277563.01
1736,1736,LOC001736,936 Main Street,,Kochi,KL,601737,US,UNDER_CONSTRUCTION,5601450.91,1605477.83
1737,1737,LOC001737,937 Main Street,Suite 38,Delhi,DL,601738,IN,OWNER_OCCUPIED,14239079.44,3405748.16
1738,1738,LOC001738,938 Main Street,,Ahmedabad,GJ,601739,US,TENANT_OCCUPIED,15466810.01,2904412.59
1739,1739,LOC001739,939 Main Street,,Jaipur,RJ,601740,IN,VACANT,11517738.4,4890583.01
1740,1740,LOC001740,940 Main Street,Suite 41,Kolkata,WB,601741,US,UNDER_CONSTRUCTION,13561964.99,1724588.18
1741,1741,LOC001741,941 Main Street,,Chennai,TN,601742,IN,OWNER_OCCUPIED,10700511.92,3517871.91
1742,1742,LOC001742,942 Main Street,,Bengaluru,KA,601743,US,TENANT_OCCUPIED,2357221.7,3325480.65
1743,1743,LOC001743,943 Main Street,Suite 44,Mumbai,MH,601744,IN,VACANT,5347251.4,1761459.96
1744,1744,LOC001744,944 Main Street,,Hyderabad,TS,601745,US,UNDER_CONSTRUCTION,13687763.58,1955139.26
1745,1745,LOC001745,945 Main Street,,Vijayawada,AP,601746,IN,OWNER_OCCUPIED,16861143.91,2813803.97
1746,1746,LOC001746,946 Main Street,Suite 47,Kochi,KL,601747,US,TENANT_OCCUPIED,19761936.68,320102.27
1747,1747,LOC001747,947 Main Street,,Delhi,DL,601748,IN,VACANT,13046274.97,826790.5
1748,1748,LOC001748,948 Main Street,,Ahmedabad,GJ,601749,US,UNDER_CONSTRUCTION,17052488.71,4266762.2
